,Actual,Predicted
1741,[1.6  1.6  1.77],[1.5845618 1.609457  1.9869105]
1742,[0.8  3.2  1.57],[1.2702172 2.748609  1.7601964]
1743,[3.2  3.2  1.57],[3.0258954 3.3470805 2.1691012]
1744,[4.   0.8  1.77],[3.2625647 1.588788  1.1088827]
1745,[2.4  2.4  0.37],[2.4259574  2.4355867  0.32993627]
1746,[4.   0.8  0.77],[4.1160965  0.9763613  0.20326412]
1747,[2.4  2.4  1.97],[2.3444035 2.5334988 2.0794234]
1748,[4.   4.   0.37],[3.817999  4.061201  0.5369752]
1749,[3.2  3.2  0.37],[3.1123974 3.3047576 1.0085596]
1750,[1.6  3.2  1.77],[1.5071375 3.2825818 1.3555038]
1751,[0.8  0.8  0.97],[0.8942151  0.64642096 1.4488714 ]
1752,[2.4  0.8  1.37],[2.271033   0.91853285 1.3661677 ]
1753,[3.2  0.8  1.57],[2.7472758 1.2244349 1.6102221]
1754,[0.8  1.6  0.57],[1.0453808 1.7379211 2.246964 ]
1755,[3.2  0.8  1.97],[2.7232988 1.1589239 1.8526272]
1756,[3.2  3.2  1.77],[3.0672207 3.3430185 2.2391872]
1757,[0.8  0.8  1.37],[0.90643764 0.61983657 1.5895748 ]
1758,[2.4  2.4  2.17],[2.40795   2.414147  1.1825833]
1759,[3.2  4.   0.17],[3.1393092 4.115299  0.3654133]
1760,[4.   2.4  1.17],[3.6362693 2.6074643 1.3163472]
1761,[2.4  4.   1.37],[2.321874  4.129713  1.3691146]
1762,[2.4  2.4  0.37],[2.4319468 2.467427  0.2871371]
1763,[1.6  2.4  0.77],[1.6892842 2.4052327 0.4256165]
1764,[1.6  4.   1.57],[1.5124846 4.188274  1.5282484]
1765,[0.8  2.4  1.37],[0.5345751 2.4829586 1.7114911]
1766,[1.6  0.8  1.37],[1.6675646 0.726706  1.3429934]
1767,[0.8  0.8  0.37],[1.0644994  0.626698   0.98473185]
1768,[0.8  2.4  0.77],[0.3144338 2.5625734 1.1926242]
1769,[1.6  4.   0.37],[1.6016779  4.0839577  0.68207777]
1770,[2.4  4.   0.17],[2.35094    4.082487   0.34323686]
1771,[0.8  2.4  0.97],[0.49207342 2.50765    1.3224807 ]
1772,[2.4  3.2  0.57],[2.385865   3.6164186  0.91205025]
1773,[3.2  4.   0.17],[3.1467488  4.1522446  0.40208346]
1774,[3.2  0.8  0.97],[2.7619247  1.0304091  0.95414066]
1775,[0.8  1.6  0.37],[1.0548247 1.6567827 1.5812869]
1776,[1.6  3.2  2.17],[1.5033383 3.2036598 2.1104844]
1777,[0.8  0.8  0.37],[1.0186751  0.62367415 1.060691  ]
1778,[3.2  4.   2.17],[2.9966455 4.119366  2.2973795]
1779,[1.6  0.8  0.37],[1.681519   0.67309165 0.52742255]
1780,[2.4  1.6  0.17],[2.511473  1.3886521 0.       ]
1781,[4.   2.4  1.37],[3.5884223 2.6462126 1.6068077]
1782,[3.2  0.8  1.77],[2.8221304 1.1166896 1.7665188]
1783,[3.2  0.8  0.97],[2.6963782 1.0747647 0.9972966]
1784,[0.8  2.4  2.17],[0.23303294 2.3839192  2.675611  ]
1785,[2.4  2.4  1.97],[2.3318708 2.5005643 2.0582223]
1786,[1.6  4.   1.17],[1.6001229 4.0326147 1.2770537]
1787,[0.8  0.8  2.17],[0.86467695 0.6547456  2.3522205 ]
1788,[4.   3.2  0.17],[3.940588   3.26853    0.16416359]
1789,[3.2  3.2  0.17],[3.1584861  3.2659311  0.45138276]
1790,[0.8  4.   0.57],[0.802143  3.9043436 0.6575397]
1791,[2.4  4.   1.77],[2.2796576 4.0808277 1.9625446]
1792,[3.2  0.8  0.97],[2.749778  1.064868  1.1199118]
1793,[1.6  1.6  0.77],[1.6120311  1.6381191  0.84118897]
1794,[2.4  1.6  1.37],[2.3730004 1.6613984 1.1870792]
1795,[3.2  0.8  2.17],[2.8270001 1.0807207 1.9540644]
1796,[3.2  0.8  0.77],[2.662585  1.3651079 1.2236391]
1797,[2.4  3.2  0.97],[2.337419 3.523929 1.214206]
1798,[2.4  4.   0.97],[2.3394864 4.1509075 1.183872 ]
1799,[4.   3.2  0.97],[3.839291  3.2532098 1.3225756]
1800,[3.2  2.4  1.77],[3.0889897 2.581351  1.8172001]
1801,[0.8  0.8  0.77],[0.88548326 0.59545326 1.0505003 ]
1802,[3.2  4.   1.57],[3.1198792 4.1298537 1.3232658]
1803,[4.   3.2  0.77],[3.8771658  3.2250562  0.89456964]
1804,[3.2  2.4  0.37],[3.2646446 2.511668  0.3051983]
1805,[3.2  2.4  2.17],[3.0670106 2.513547  2.1498048]
1806,[3.2  0.8  1.37],[2.7204475 1.1352111 1.4225345]
1807,[2.4  3.2  0.77],[2.361602  3.3951817 1.3680897]
1808,[4.   0.8  0.97],[3.71114    1.1701458  0.59445304]
1809,[0.8  0.8  1.37],[0.9135926 0.6216284 1.6625867]
1810,[2.4  1.6  1.17],[2.3750935 1.6907718 1.1309448]
1811,[1.6  3.2  0.17],[1.5031574  3.2798223  0.45289707]
1812,[3.2  3.2  1.17],[3.1250954 3.3131688 1.3193717]
1813,[3.2  0.8  0.37],[2.5187073 1.2862797 0.7401092]
1814,[1.6  3.2  1.77],[1.4547327 3.3253908 1.8460791]
1815,[1.6  0.8  0.37],[1.6602291  0.711395   0.42444062]
1816,[1.6  1.6  0.57],[1.6363348  1.5903261  0.73429954]
1817,[0.8  3.2  0.97],[0.9605137 3.0091624 1.35287  ]
1818,[2.4  1.6  1.17],[2.3863842  1.6814048  0.94704574]
1819,[0.8  1.6  0.17],[1.1165242  1.6517948  0.48631048]
1820,[2.4  1.6  1.77],[2.2042964 1.7301741 1.9225796]
1821,[2.4  2.4  2.17],[2.462487  2.3994937 1.0028205]
1822,[4.   1.6  1.17],[4.0046034  1.7249656  0.93202347]
1823,[1.6  0.8  0.17],[1.6191463  0.72070706 0.20724475]
1824,[1.6  0.8  0.37],[1.6883069 0.675961  0.3765893]
1825,[2.4  2.4  1.17],[2.5058095 2.397476  0.8131547]
1826,[0.8  3.2  1.57],[0.70944524 3.147633   1.910879  ]
1827,[3.2  4.   2.17],[3.0499697 4.0950727 1.8928765]
1828,[4.   3.2  1.77],[3.7699728 3.3234024 2.030362 ]
1829,[0.8  1.6  0.97],[0.8940742 1.6664913 2.002307 ]
1830,[4.   1.6  1.17],[3.9654455 1.7776654 1.0310075]
1831,[0.8  4.   0.37],[0.8950068 3.8956285 0.6312559]
1832,[2.4  4.   1.97],[2.2890472 4.1034813 2.0429688]
1833,[3.2  1.6  1.17],[3.0620604 1.7088363 1.2573729]
1834,[3.2  4.   1.97],[2.993044  4.191371  2.0693922]
1835,[2.4  2.4  1.77],[2.3533719 2.462812  1.8169879]
1836,[4.   2.4  0.37],[3.5551448 2.5226052 0.9051129]
1837,[1.6  4.   1.77],[1.4302456 4.305541  1.794295 ]
1838,[2.4  1.6  1.77],[2.3311803 1.6550264 1.8525903]
1839,[1.6  4.   1.57],[1.5149841 4.1313553 1.4835532]
1840,[2.4  1.6  1.37],[2.3948798 1.6737994 1.3783503]
1841,[4.   4.   1.97],[3.7492366 4.074504  1.595917 ]
1842,[2.4  4.   1.57],[2.31716   4.079958  1.8338838]
1843,[0.8  1.6  1.17],[0.97908676 1.5379308  1.7980275 ]
1844,[0.8  4.   1.77],[0.94017553 3.6840277  1.7083774 ]
1845,[4.   2.4  1.77],[3.8050435 2.4906397 1.9938552]
1846,[0.8  0.8  0.77],[0.89343405 0.57770205 0.7583181 ]
1847,[1.6  4.   2.17],[1.4778211 4.1205454 2.2911682]
1848,[3.2  1.6  0.37],[3.0397136  1.5969713  0.34387845]
1849,[4.   3.2  0.97],[3.93427   3.2182717 0.9360209]
1850,[0.8  0.8  1.97],[0.8349103  0.64895105 2.2043264 ]
1851,[4.   1.6  1.17],[3.960832  1.756989  0.9995889]
1852,[1.6  1.6  2.17],[1.5609784 1.6465933 2.3107996]
1853,[3.2  2.4  0.37],[3.2701852 2.4991403 0.3512606]
1854,[2.4  2.4  0.77],[2.426901  2.4569316 0.7301525]
1855,[3.2  2.4  0.77],[3.2412908 2.5346026 0.8592163]
1856,[3.2  0.8  0.17],[2.610669   1.2319652  0.49416518]
1857,[0.8  3.2  1.97],[2.785542  2.2054384 1.7150156]
1858,[4.   4.   1.17],[3.86021   4.1531982 1.3887362]
1859,[1.6  0.8  1.37],[1.7027358  0.71871674 1.2305177 ]
1860,[1.6  0.8  2.17],[1.5698429  0.77304816 2.0606103 ]
1861,[2.4  0.8  0.97],[2.356153   0.844159   0.62019813]
1862,[4.   4.   2.17],[3.739313 4.072376 1.885781]
1863,[0.8  1.6  0.17],[1.0019656  1.630279   0.43676794]
1864,[3.2  3.2  0.77],[3.0602937 3.3108814 1.4134042]
1865,[3.2  1.6  1.57],[2.8808632 1.8947104 1.5950646]
1866,[0.8  1.6  1.77],[0.83602774 1.6077952  2.137621  ]
1867,[4.   0.8  1.97],[3.2473493 1.4923258 1.2178651]
1868,[1.6  1.6  1.37],[1.6344672 1.5816478 1.4361178]
1869,[3.2  0.8  1.57],[2.8087566 1.1590366 1.6054037]
1870,[4.   2.4  0.77],[3.7063518 2.5484273 1.2008322]
1871,[4.   0.8  1.97],[3.301137  1.449342  1.1970751]
1872,[3.2  2.4  0.17],[3.2572937  2.550966   0.45518017]
1873,[4.   4.   2.17],[3.7956793 4.0732784 1.5012097]
1874,[4.   3.2  1.97],[3.7177844 3.4218805 2.2004638]
1875,[3.2  4.   0.17],[3.1360173 4.0945673 0.3909756]
1876,[4.   4.   1.37],[3.8658907 4.169441  1.3783056]
1877,[4.   1.6  1.97],[0.59214544 3.3830552  1.921079  ]
1878,[0.8  1.6  1.77],[0.9103086 1.5913551 1.9962763]
1879,[2.4  3.2  0.77],[2.3677204 3.531529  1.2296208]
1880,[2.4  3.2  0.57],[2.399115  2.8495963 0.8154413]
1881,[1.6  4.   1.37],[1.516355  4.139654  1.3753668]
1882,[2.4  1.6  1.77],[2.249636 1.703627 1.858813]
1883,[1.6  4.   1.37],[1.5718132 4.106324  1.3350638]
1884,[4.   2.4  2.17],[3.4483638 2.5962234 2.027625 ]
1885,[1.6  1.6  2.17],[1.5585184 1.630245  2.304943 ]
1886,[2.4  2.4  0.77],[2.4180856  2.4253764  0.86618286]
1887,[0.8  1.6  0.57],[0.9926505 1.7138077 2.2389488]
1888,[4.   2.4  0.17],[3.8600287  2.4841723  0.62915754]
1889,[4.   4.   0.17],[3.8199246  4.0797415  0.29288256]
1890,[0.8  4.   0.57],[0.6724522  4.0541563  0.64819765]
1891,[4.   0.8  0.37],[4.1121006  0.9607699  0.16585016]
1892,[0.8  0.8  2.17],[0.843153  0.673596  2.3788743]
1893,[2.4  2.4  0.97],[2.4360125  2.3768938  0.75474674]
1894,[3.2  3.2  1.57],[3.0305276 3.3276086 2.123125 ]
1895,[3.2  0.8  1.17],[2.8575814 1.0946229 1.3147135]
1896,[2.4  0.8  0.37],[2.350098  0.8616344 0.2618183]
1897,[3.2  3.2  0.37],[3.1474926 3.3054066 0.7844249]
1898,[2.4  0.8  0.57],[2.3617857 0.9004812 0.432809 ]
1899,[4.   2.4  1.77],[3.7886906 2.500047  1.9661962]
1900,[1.6  1.6  2.17],[1.5552899 1.5982981 2.275756 ]
1901,[3.2  4.   0.77],[3.1208403  4.1450934  0.85170275]
1902,[3.2  4.   1.17],[3.035928  4.1627636 1.6187444]
1903,[0.8  0.8  1.57],[0.8960073 0.6321074 1.4857467]
1904,[3.2  2.4  1.37],[3.1682923 2.5486252 1.0520803]
1905,[0.8  0.8  2.17],[0.8340671 0.6758417 2.4040341]
1906,[0.8  1.6  1.17],[0.9851558 1.515754  1.795752 ]
1907,[4.   2.4  0.77],[3.7598372 2.5061228 1.026852 ]
1908,[4.   4.   2.17],[3.6744256 4.0640855 2.0348706]
1909,[3.2  4.   1.77],[3.0363455 4.18789   1.9841197]
1910,[2.4  1.6  1.37],[2.4058466 1.6303316 1.5294023]
1911,[4.   1.6  1.17],[3.9642076 1.8176353 1.1633452]
1912,[4.   2.4  1.97],[3.4851165 2.6453607 1.8935503]
1913,[3.2  1.6  1.37],[3.1323378 1.6431997 1.3518094]
1914,[2.4  2.4  0.77],[2.4327798 2.449864  0.6820482]
1915,[4.   4.   1.37],[3.8605258 4.1559153 1.4241048]
1916,[0.8  0.8  0.37],[1.0599356 0.6410291 1.0611105]
1917,[4.   3.2  0.77],[3.861467  3.217552  1.0151187]
1918,[2.4  0.8  0.57],[2.3656063  0.8631338  0.49243432]
1919,[1.6  2.4  0.37],[2.1429577 2.6095986 0.7833394]
1920,[3.2  4.   0.17],[3.1449022  4.146607   0.39905906]
1921,[3.2  1.6  0.37],[2.958503   1.6581397  0.48004562]
1922,[3.2  0.8  0.97],[2.5957623  1.1140957  0.80162215]
1923,[0.8  1.6  1.57],[0.9919257 1.49315   2.0414286]
1924,[0.8  4.   1.77],[1.3695769 3.2681184 1.7472281]
1925,[4.   2.4  0.77],[3.6952395 2.5589912 1.2690774]
1926,[2.4  3.2  1.77],[2.304456  3.428297  1.9770027]
1927,[1.6  2.4  0.97],[2.5615408 2.5197136 0.8116484]
1928,[0.8  3.2  1.77],[1.6419531 2.690167  1.6838176]
1929,[2.4  1.6  2.17],[2.2229407 1.7230785 2.0522032]
1930,[4.   1.6  1.37],[3.8680325 1.916281  1.2094332]
1931,[1.6  3.2  1.77],[1.509384  3.2641132 1.7075014]
1932,[3.2  4.   0.37],[3.1501255  4.1480026  0.56063014]
1933,[1.6  0.8  2.17],[1.6076698  0.81158435 1.9219205 ]
1934,[4.   2.4  1.97],[3.3900268 2.5867639 1.7857132]
1935,[3.2  2.4  0.37],[3.2754717 2.488535  0.3120001]
1936,[1.6  3.2  1.77],[1.5058582 3.2567062 1.5790898]
1937,[3.2  2.4  1.97],[3.1411715 2.5063417 1.961714 ]
1938,[1.6  4.   2.17],[1.5600116 3.888096  2.2592611]
1939,[0.8  3.2  1.97],[2.388966  2.2837656 1.7272123]
1940,[2.4  1.6  1.37],[2.372593  1.5993301 1.4902682]
1941,[1.6  1.6  0.57],[1.6358473 1.5999868 0.7121552]
1942,[3.2  3.2  1.37],[3.1940522 3.2550702 1.4860513]
1943,[1.6  1.6  0.97],[1.6049564 1.5969105 1.136031 ]
1944,[2.4  0.8  0.97],[2.3485892  0.83658457 0.5642017 ]
1945,[3.2  4.   1.77],[3.0335054 4.2207966 2.108063 ]
1946,[4.   2.4  1.97],[3.4425359 2.6232893 1.8301558]
1947,[1.6  1.6  1.57],[1.5942712 1.6424063 1.7274507]
1948,[0.8  1.6  1.37],[0.9477074 1.5681711 1.6924208]
1949,[1.6  4.   1.37],[1.5501823 4.1147776 1.5350438]
1950,[2.4  2.4  0.57],[2.4541178 2.3365846 0.581365 ]
1951,[1.6  1.6  0.97],[1.6002759 1.6173598 1.0654835]
1952,[4.   4.   0.97],[3.8328328 4.093919  1.4553752]
1953,[1.6  2.4  1.97],[2.2632627 2.5100045 1.2121444]
1954,[3.2  2.4  0.77],[3.1180942 2.5185823 0.8824215]
1955,[0.8  4.   1.57],[1.2925512 3.5387816 1.5328537]
1956,[4.   4.   1.97],[3.7727432 4.097719  1.4557986]
1957,[3.2  0.8  0.97],[2.6443572 1.3086841 1.1037633]
1958,[1.6  4.   0.17],[1.6146587 4.0546837 0.6393187]
1959,[2.4  0.8  0.57],[2.3572595  0.85488987 0.3856542 ]
1960,[2.4  0.8  0.17],[2.3630593  0.8653908  0.29892898]
1961,[0.8  4.   0.97],[1.0658318  3.7721996  0.91298807]
1962,[2.4  1.6  1.97],[2.2903466 1.6196835 1.8258746]
1963,[3.2  4.   1.77],[3.038363  4.1904764 1.940494 ]
1964,[2.4  3.2  0.77],[2.3708959 3.5203319 1.2688829]
1965,[4.   1.6  2.17],[0.9897585 3.1277425 1.9756142]
1966,[2.4  2.4  1.17],[2.595162   2.4111397  0.62926805]
1967,[2.4  1.6  0.77],[2.3988855 1.6954087 0.8736186]
1968,[1.6  2.4  1.37],[1.6917837 2.4179864 1.4616888]
1969,[4.   1.6  0.97],[3.8970842 1.624947  0.5191623]
1970,[0.8  3.2  1.77],[0.6115036 3.2693143 1.7807088]
1971,[4.   1.6  1.77],[3.3302674 2.0565715 1.7505099]
1972,[4.   1.6  0.97],[3.8448837 1.6252456 0.6873458]
1973,[3.2  1.6  2.17],[2.9830537 1.8713931 2.1482196]
1974,[0.8  0.8  1.17],[0.8627968 0.5876417 1.5186787]
1975,[3.2  4.   0.77],[3.1672573  4.1789703  0.74579895]
1976,[3.2  2.4  1.17],[3.1667252 2.5478275 1.3991098]
1977,[2.4  0.8  0.77],[2.3513393  0.89570284 0.99269015]
1978,[3.2  1.6  1.17],[3.1280594 1.6792405 1.3030133]
1979,[0.8  3.2  1.57],[0.619748  3.1521454 1.7734388]
1980,[0.8  0.8  0.17],[0.9865155  0.6291921  0.54710263]
1981,[2.4  1.6  0.17],[2.484098 1.426927 0.      ]
1982,[2.4  3.2  1.37],[2.3589444 3.4949071 1.4665296]
1983,[3.2  4.   0.97],[3.117289  4.2476463 1.1454045]
1984,[2.4  0.8  0.37],[2.3518934  0.8601413  0.19032604]
1985,[0.8  4.   0.17],[1.1420777 3.7626023 0.6912151]
1986,[0.8  3.2  2.17],[0.1813767 3.5734012 2.0518155]
1987,[4.   1.6  1.97],[1.0016396 3.1799438 1.9962301]
1988,[1.6  1.6  1.77],[1.552357  1.6562107 1.963329 ]
1989,[4.   3.2  0.17],[3.9633334  3.280694   0.13424206]
1990,[1.6  1.6  1.17],[1.624958  1.6066878 1.4677787]
1991,[1.6  1.6  0.77],[1.5951242 1.5942196 0.9625944]
1992,[4.   3.2  2.17],[3.5087314 3.1604867 2.0778556]
1993,[1.6  1.6  0.97],[1.6025059 1.6047089 0.9682905]
1994,[1.6  0.8  1.77],[2.0486884  1.5585268  0.79290533]
1995,[4.   1.6  1.97],[1.4827142 2.923236  2.0960155]
1996,[0.8  4.   0.57],[0.7530384 3.9382327 0.6828793]
1997,[0.8  3.2  0.57],[0.6471468  3.086943   0.83651996]
1998,[2.4  1.6  0.77],[2.3877006  1.7226577  0.87896806]
1999,[3.2  0.8  1.37],[2.786159  1.063813  1.4176173]
2000,[1.6  2.4  0.97],[2.3989487  2.4967892  0.82621175]
2001,[1.6  0.8  1.97],[1.6108793  0.78687215 1.8413094 ]
2002,[1.6  0.8  1.57],[1.6511807 0.7842419 1.5679904]
2003,[3.2  0.8  0.57],[2.5659168  1.046734   0.83131045]
2004,[3.2  0.8  1.37],[2.7984974 1.0045941 1.2770708]
2005,[2.4  4.   1.97],[2.4514418 3.531756  1.6771642]
2006,[3.2  4.   1.77],[3.044933  4.166003  2.0119495]
2007,[0.8  4.   1.37],[1.1018119 3.728485  1.343941 ]
2008,[2.4  3.2  1.37],[2.3705683 3.4758499 1.4864833]
2009,[3.2  0.8  0.37],[2.7664108 1.1879301 0.7802409]
2010,[0.8  2.4  1.37],[0.56622386 2.4889736  1.7435787 ]
2011,[4.   2.4  1.97],[3.471169  2.6446733 1.8363565]
2012,[1.6  2.4  0.17],[2.846643  2.5713809 1.0288478]
2013,[2.4  4.   1.37],[2.3201118 4.1341767 1.3049945]
2014,[4.   4.   1.97],[3.8584547 4.091236  1.315875 ]
2015,[3.2  1.6  1.77],[2.949418  1.8354871 1.7964442]
2016,[2.4  1.6  1.17],[2.4111469 1.63864   0.9688626]
2017,[0.8  2.4  0.17],[0.8471954 2.4346704 1.0343435]
2018,[3.2  4.   1.57],[3.0874276 4.140081  1.402419 ]
2019,[2.4  3.2  2.17],[2.3347027 3.1600113 1.8941453]
2020,[0.8  3.2  0.57],[0.6794088  3.054368   0.73426926]
2021,[1.6  2.4  1.57],[1.6891526 2.440985  1.4309664]
2022,[2.4  2.4  1.37],[2.3376083 2.5433893 1.7474105]
2023,[4.   2.4  1.17],[3.6310441 2.6559882 1.3624108]
2024,[2.4  3.2  1.77],[2.280464 3.484681 1.977655]
2025,[3.2  2.4  1.57],[3.1579125 2.5490906 1.4245697]
2026,[3.2  2.4  0.97],[3.2504542 2.5254798 0.9882482]
2027,[2.4  4.   1.37],[2.3338015 4.13457   1.3397181]
2028,[0.8  2.4  0.17],[0.90648925 2.4569528  0.927775  ]
2029,[1.6  1.6  1.77],[1.5423079 1.6679394 2.0022602]
2030,[3.2  1.6  0.17],[2.8562381 1.8874846 1.1392703]
2031,[3.2  2.4  1.17],[3.176106  2.5465612 1.3306834]
2032,[2.4  1.6  0.37],[2.4569435  2.0824888  0.85876924]
2033,[0.8  0.8  1.57],[0.8681799 0.6499629 1.4464023]
2034,[3.2  3.2  1.77],[3.0641866 3.338657  2.1665325]
2035,[2.4  2.4  0.37],[2.4356086  2.4464753  0.29239154]
2036,[3.2  0.8  0.17],[2.2809834  1.5815386  0.62815845]
2037,[3.2  0.8  1.97],[2.7416697 1.1709062 1.8104696]
2038,[3.2  1.6  1.37],[3.1888762 1.6223643 1.2681233]
2039,[0.8  2.4  1.97],[0.93894744 2.4427378  2.1274753 ]
2040,[4.   4.   1.37],[3.8853831 4.147559  1.3804718]
2041,[4.   2.4  0.17],[3.8204181 2.5078106 0.7225944]
2042,[0.8  4.   0.17],[1.0495229  3.847281   0.70363456]
2043,[2.4  3.2  0.37],[2.3513138 3.4213104 1.2237735]
2044,[2.4  4.   1.97],[2.2408478 3.686423  1.8809865]
2045,[3.2  0.8  0.37],[2.5191765  1.2693048  0.68940794]
2046,[0.8  2.4  0.17],[0.8143562 2.4831364 0.9483111]
2047,[3.2  3.2  0.77],[3.1290088 3.2988923 1.1843133]
2048,[1.6  3.2  0.57],[1.5226467 3.2912483 0.8410152]
2049,[4.   2.4  0.57],[3.7793224 2.5460029 1.5347023]
2050,[1.6  0.8  0.97],[1.670864   0.7068894  0.94330895]
2051,[1.6  4.   0.17],[1.6516528 4.024651  0.7033334]
2052,[0.8  3.2  1.57],[0.4330318 3.3155556 1.9031988]
2053,[1.6  1.6  0.37],[1.6223981 1.597876  0.7918973]
2054,[4.   0.8  1.57],[3.4880016  1.2440772  0.90299153]
2055,[3.2  2.4  1.97],[3.150947  2.5143352 2.0101635]
2056,[4.   4.   0.17],[2.9279559 3.1032152 1.0095074]
2057,[1.6  4.   1.17],[1.5792441 4.0421634 0.8655624]
2058,[0.8  2.4  1.57],[0.62011397 2.486068   1.9538801 ]
2059,[1.6  2.4  1.97],[2.3909907 2.5308297 1.139731 ]
2060,[1.6  1.6  2.17],[1.5593039 1.6345417 2.314045 ]
2061,[4.   1.6  0.37],[3.8882253  1.7239296  0.35977662]
2062,[2.4  0.8  0.37],[2.3569474  0.8621117  0.22421885]
2063,[4.   4.   0.77],[3.8663926  4.0711164  0.76170504]
2064,[3.2  4.   1.77],[3.0206757 4.246832  2.1541123]
2065,[3.2  0.8  0.57],[2.7195077 0.9872675 0.9564522]
2066,[3.2  4.   1.17],[3.053884  4.1604795 1.6273556]
2067,[1.6  2.4  0.57],[1.7370399  2.4169614  0.34790218]
2068,[0.8  4.   0.57],[0.768996  3.9021668 0.6671505]
2069,[2.4  4.   2.17],[2.3235168 4.083637  2.385684 ]
2070,[2.4  0.8  1.77],[2.2877092  0.92038167 1.6128117 ]
2071,[2.4  4.   0.17],[2.3492343  4.080653   0.35312605]
2072,[2.4  0.8  0.17],[2.3601675  0.87077475 0.33381504]
2073,[2.4  3.2  1.37],[2.3639884 3.5019584 1.4795067]
2074,[3.2  1.6  1.97],[2.9598484 1.811172  1.9360111]
2075,[4.   1.6  1.57],[3.6229334 1.9268882 1.4195694]
2076,[0.8  4.   1.17],[0.88155544 3.9033198  1.1348507 ]
2077,[0.8  4.   1.57],[1.4208212 3.427415  1.5711775]
2078,[1.6  4.   0.57],[1.5978503 4.0423675 0.7471801]
2079,[4.   4.   1.97],[3.842641  4.1067133 1.3608227]
2080,[2.4  2.4  0.57],[2.4512467  2.3872142  0.56980217]
2081,[0.8  2.4  1.97],[0.8529937 2.4551983 2.1833863]
2082,[2.4  0.8  1.97],[2.310125  0.961372  1.4657062]
2083,[3.2  2.4  1.77],[3.073248  2.6077385 1.7757121]
2084,[3.2  4.   0.57],[3.1570964 4.188368  0.5341503]
2085,[4.   1.6  1.97],[1.1171073 3.097056  1.9369316]
2086,[1.6  4.   0.77],[1.6023597  4.1093693  0.81879056]
2087,[4.   1.6  0.17],[3.980005  1.5999492 0.4356625]
2088,[1.6  0.8  0.57],[1.796838  1.0572337 0.8577007]
2089,[2.4  3.2  1.17],[2.3736374 3.4512105 1.3689622]
2090,[4.   3.2  1.97],[3.7787647 3.2645602 2.096632 ]
2091,[1.6  2.4  1.17],[1.759824  2.3745296 1.1567487]
2092,[2.4  2.4  0.77],[2.418186  2.4295328 0.7565266]
2093,[4.   1.6  1.97],[1.2193458 3.0434906 2.1015487]
2094,[3.2  3.2  1.57],[3.023913  3.3518229 2.2000084]
2095,[2.4  0.8  1.77],[2.301224  0.9232745 1.4890014]
2096,[3.2  4.   0.17],[3.1641865 4.1807976 0.3771407]
2097,[2.4  2.4  0.57],[2.4427803  2.3715217  0.49642897]
2098,[1.6  4.   0.17],[1.6161497  4.05683    0.65491277]
2099,[3.2  0.8  1.17],[2.8581805 1.0724916 1.5154419]
2100,[4.   4.   2.17],[3.7598364 4.068054  1.7257599]
2101,[2.4  4.   1.57],[2.3260293 4.0968895 1.5785413]
2102,[0.8  0.8  0.77],[1.0137287  0.62669134 0.8636222 ]
2103,[1.6  4.   1.57],[1.5180087 4.1847744 1.3236501]
2104,[3.2  1.6  1.37],[3.198524  1.6059334 1.5372167]
2105,[4.   3.2  1.97],[3.7281165 3.3266025 2.0482407]
2106,[1.6  1.6  1.77],[1.5414183 1.7171302 1.899354 ]
2107,[3.2  1.6  1.97],[2.9587405 1.8665242 1.8937179]
2108,[4.   4.   1.97],[3.820762  4.1090765 1.4987265]
2109,[1.6  4.   2.17],[1.4447179 4.1456347 2.257402 ]
2110,[0.8  1.6  1.57],[0.9887786 1.524102  1.9874636]
2111,[0.8  3.2  2.17],[1.1234496 3.1144083 1.9342763]
2112,[0.8  0.8  1.97],[0.82099223 0.6556494  2.1958375 ]
2113,[4.   4.   2.17],[3.7183924 4.0784473 1.761678 ]
2114,[2.4  1.6  0.17],[2.483578  1.4362463 0.       ]
2115,[2.4  0.8  0.57],[2.3599787  0.89211583 0.39307964]
2116,[1.6  3.2  1.97],[1.2387621 3.4186904 2.241367 ]
2117,[0.8  4.   1.37],[1.0281384 3.8348265 1.3723776]
2118,[4.   0.8  0.77],[4.20492    0.92396    0.13458931]
2119,[1.6  1.6  0.57],[1.5905166 1.621541  0.5946841]
2120,[0.8  3.2  0.77],[0.7991853 3.117667  1.0877395]
2121,[4.   2.4  2.17],[3.392881  2.617237  2.0366898]
2122,[3.2  4.   1.37],[3.0680568 4.160248  1.9354448]
2123,[2.4  1.6  0.37],[2.435917  2.0700886 1.0284071]
2124,[2.4  1.6  2.17],[2.1393323 1.8060619 2.213058 ]
2125,[0.8  0.8  0.77],[0.94771695 0.6076616  1.1232219 ]
2126,[1.6  1.6  1.17],[1.6247942 1.5709007 1.1984974]
2127,[2.4  4.   0.57],[2.3688195  4.112006   0.46918356]
2128,[0.8  0.8  1.97],[0.8424578 0.6543516 2.1629057]
2129,[3.2  0.8  1.97],[2.7339044 1.1786575 1.8275621]
2130,[2.4  1.6  1.57],[2.3307514 1.6321557 1.5390508]
2131,[0.8  0.8  0.57],[0.98623466 0.6114893  0.7279516 ]
2132,[2.4  3.2  0.17],[2.3680847 3.622747  0.7736003]
2133,[1.6  0.8  1.37],[1.6602795 0.7764045 1.4834399]
2134,[4.   0.8  0.37],[4.1504607  0.9560344  0.12066782]
2135,[1.6  2.4  1.17],[1.7839713 2.479728  1.3122407]
